year,state,electiondistrict,runoff,candidate,party,writein,candidatevotes,totalvotes
1976,ILLINOIS,IL19,FALSE,JOHN CRAVER,DEMOCRAT,FALSE,60967,193539
1976,ILLINOIS,IL20,FALSE,PETER MACK,DEMOCRAT,FALSE,78634,215857
1976,ILLINOIS,IL20,FALSE,PAUL FINDLEY,REPUBLICAN,FALSE,137223,215857
1976,ILLINOIS,IL21,FALSE,EDWARD R. MADIGAN,REPUBLICAN,FALSE,137037,184035
1976,ILLINOIS,IL21,FALSE,ANNA WALL SCOTT,DEMOCRAT,FALSE,46996,184035
1976,ILLINOIS,IL22,FALSE,GEORGE E. SHIPLEY,DEMOCRAT,FALSE,129187,210289
1976,ILLINOIS,IL22,FALSE,RALPH Y. MCGINNIS,REPUBLICAN,FALSE,81102,210289
1976,ILLINOIS,IL23,FALSE,SAM P. DRENOVAC,REPUBLICAN,FALSE,34825,162938
1976,ILLINOIS,IL23,FALSE,MELVIN PRICE,DEMOCRAT,FALSE,128113,162938
1976,ILLINOIS,IL24,FALSE,PAUL SIMON,DEMOCRAT,FALSE,152344,226110
1976,ILLINOIS,IL24,FALSE,PETER G. PRINEAS,REPUBLICAN,FALSE,73766,226110
1976,INDIANA,IN1,FALSE,"ADAM BENJAMIN, JR.",DEMOCRAT,FALSE,121155,169911
1976,INDIANA,IN1,FALSE,ROBERT J. BILLINGS,REPUBLICAN,FALSE,48756,169911
1976,INDIANA,IN2,FALSE,FLOYD J. FITHIAN,DEMOCRAT,FALSE,117617,214845
1976,INDIANA,IN2,FALSE,WILLIAM W. ERWIN,REPUBLICAN,FALSE,95605,214845
1976,INDIANA,IN2,FALSE,JAMES HENSLEY LOGAN,AMERICAN,FALSE,1623,214845
1976,INDIANA,IN3,FALSE,THOMAS L. THORSON,REPUBLICAN,FALSE,77094,178871
1976,INDIANA,IN3,FALSE,JOHN BRADEMAS,DEMOCRAT,FALSE,101777,178871
1976,INDIANA,IN4,FALSE,J. EDWARD ROUSH,DEMOCRAT,FALSE,88361,198183
1976,INDIANA,IN4,FALSE,J. DANFORTH QUAYLE,REPUBLICAN,FALSE,107762,198183
1976,INDIANA,IN4,FALSE,GAIL E. GRAN,AMERICAN,FALSE,2060,198183
1976,INDIANA,IN5,FALSE,WILLIAM C. STOUT,DEMOCRAT,FALSE,78807,206001
1976,INDIANA,IN5,FALSE,ELWOOD HILLIS,REPUBLICAN,FALSE,127194,206001
1976,INDIANA,IN6,FALSE,DAVID G. CRANE,REPUBLICAN,FALSE,86854,192627
1976,INDIANA,IN6,FALSE,DAVID W. EVANS,DEMOCRAT,FALSE,105773,192627
1976,INDIANA,IN7,FALSE,JOHN E. TIPTON,DEMOCRAT,FALSE,77355,207360
1976,INDIANA,IN7,FALSE,JOHN T. MYERS,REPUBLICAN,FALSE,130005,207360
1976,INDIANA,IN8,FALSE,DAVID L. CORNWELL,DEMOCRAT,FALSE,109013,216026
1976,INDIANA,IN8,FALSE,BELDEN BELL,REPUBLICAN,FALSE,107013,216026
1976,INDIANA,IN9,FALSE,LEE H. HAMILTON,DEMOCRAT,FALSE,136056,136056
1976,INDIANA,IN10,FALSE,WILLIAM G. FRAZIER,REPUBLICAN,FALSE,76890,191449
1976,INDIANA,IN10,FALSE,PHILIP R. SHARP,DEMOCRAT,FALSE,114559,191449
1976,INDIANA,IN11,FALSE,LAWRENCE L. BUELL,REPUBLICAN,FALSE,74829,191859
1976,INDIANA,IN11,FALSE,JOHN A. EINEMAN,AMERICAN,FALSE,1135,191859
1976,INDIANA,IN11,FALSE,"ANDREW JACOBS, JR.",DEMOCRAT,FALSE,115895,191859
1976,IOWA,IA1,FALSE,EDWARD MEZVINSKY,DEMOCRAT,FALSE,101024,211204
1976,IOWA,IA1,FALSE,JAMES A. S. LEACH,REPUBLICAN,FALSE,109694,211204
1976,IOWA,IA2,FALSE,MICHAEL T. BLOUIN,DEMOCRAT,FALSE,102980,204550
1976,IOWA,IA2,FALSE,TOM RILEY,REPUBLICAN,FALSE,100344,204550
1976,IOWA,IA3,FALSE,STEPHEN J. RAPP,DEMOCRAT,FALSE,90981,208938
1976,IOWA,IA3,FALSE,CHARLES E. GRASSLEY,REPUBLICAN,FALSE,117957,208938
1976,IOWA,IA4,FALSE,NEAL SMITH,DEMOCRAT,FALSE,145343,210356
1976,IOWA,IA4,FALSE,CHARLES E. MINOR,REPUBLICAN,FALSE,65013,210356
1976,IOWA,IA5,FALSE,TOM HARKIN,DEMOCRAT,FALSE,135600,209052
1976,IOWA,IA5,FALSE,KENNETH R. FULK,REPUBLICAN,FALSE,71377,209052
1976,IOWA,IA5,FALSE,VERLYN LEROY HAYES,AMERICAN,FALSE,2075,209052
1976,IOWA,IA6,FALSE,JOANNE D. SOPER,REPUBLICAN,FALSE,62292,198002
1976,IOWA,IA6,FALSE,BERKLEY BEDELL,DEMOCRAT,FALSE,133507,198002
1976,IOWA,IA6,FALSE,WILLIAM DAVID MINCER,AMERICAN,FALSE,2203,198002
1976,KANSAS,KS1,FALSE,RANDY YOWELL,DEMOCRAT,FALSE,52459,194772
1976,KANSAS,KS1,FALSE,KEITH G. SEBELIUS,REPUBLICAN,FALSE,142311,194772
1976,KANSAS,KS2,FALSE,MARTHA KEYS,DEMOCRAT,FALSE,88645,174861
1976,KANSAS,KS2,FALSE,"CHARLES V. """"CHUCK"""" IJAMS",AMERICAN,FALSE,1933,174861
1976,KANSAS,KS2,FALSE,DAVID N. SOGGIN,PROHIBITION,FALSE,1337,174861
1976,KANSAS,KS2,FALSE,ROSS FREEMAN,REPUBLICAN,FALSE,82946,174861
1976,KANSAS,KS3,FALSE,"WILLIAM W. """"BILL"""" HYATT",AMERICAN,FALSE,4162,179865
1976,KANSAS,KS3,FALSE,PHILIP S. RHOADS,DEMOCRAT,FALSE,52110,179865
1976,KANSAS,KS3,FALSE,"LARRY WINN, JR.",REPUBLICAN,FALSE,123578,179865
1976,KANSAS,KS4,FALSE,GARNER E. SHRIVER,REPUBLICAN,FALSE,86832,179168
1976,KANSAS,KS4,FALSE,"ROBERT A. """"BOB"""" COWDREY",AMERICAN,FALSE,2269,179168
1976,KANSAS,KS4,FALSE,DAN GLICKMAN,DEMOCRAT,FALSE,90067,179168
1976,KANSAS,KS5,FALSE,VIRGIL LEON OLSON,DEMOCRAT,FALSE,65340,180625
1976,KANSAS,KS5,FALSE,JOE SKUBITZ,REPUBLICAN,FALSE,109573,180625
1976,KANSAS,KS5,FALSE,GLEN L. RUTHERFORD,AMERICAN,FALSE,5712,180625
1976,KENTUCKY,KY1,FALSE,BOB BERSKY,REPUBLICAN,FALSE,26089,144985
1976,KENTUCKY,KY1,FALSE,"CARROLL HUBBARD, JR.",DEMOCRAT,FALSE,118886,144985
1976,KENTUCKY,KY2,FALSE,WALTER A. BAKER,REPUBLICAN,FALSE,51900,130920
1976,KENTUCKY,KY2,FALSE,WILLIAM H. NATCHER,DEMOCRAT,FALSE,79016,130920
1976,KENTUCKY,KY3,FALSE,DENZIL J. RAMSEY,REPUBLICAN,FALSE,58019,140744
1976,KENTUCKY,KY3,FALSE,ROMANO L. MAZZOLI,DEMOCRAT,FALSE,80496,140744
1976,KENTUCKY,KY3,FALSE,WILLIAM P. CHAMBERS,AMERICAN,FALSE,2229,140744
1976,KENTUCKY,KY4,FALSE,GENE SNYDER,REPUBLICAN,FALSE,97493,174502
1976,KENTUCKY,KY4,FALSE,EDWARD J. WINTERBERG,DEMOCRAT,FALSE,77009,174502
1976,KENTUCKY,KY5,FALSE,ALBERT G. J. CULLUM,AMERICAN,FALSE,1125,150473
1976,KENTUCKY,KY5,FALSE,CHARLES C. SMITH,DEMOCRAT,FALSE,49128,150473
1976,KENTUCKY,KY5,FALSE,TIM LEE CARTER,REPUBLICAN,FALSE,100204,150473
1976,KENTUCKY,KY6,FALSE,ANTHONY A. MCCORD,AMERICAN,FALSE,5795,96493
1976,KENTUCKY,KY6,FALSE,JOHN B. BRECKINRIDGE,DEMOCRAT,FALSE,90695,96493
1976,KENTUCKY,KY7,FALSE,CARL D. PERKINS,DEMOCRAT,FALSE,110450,150831
1976,KENTUCKY,KY7,FALSE,GRANVILLE THOMAS,REPUBLICAN,FALSE,40381,150831
1976,LOUISIANA,LA1,FALSE,ROBERT L. LIVINGSTON,REPUBLICAN,FALSE,56679,130558
1976,LOUISIANA,LA1,FALSE,RICHARD A. TONRY,DEMOCRAT,FALSE,61652,130558
1976,LOUISIANA,LA1,FALSE,JOHN R. RARICK,INDEPENDENT,FALSE,12227,130558
1976,LOUISIANA,LA2,FALSE,LINDY (MRS. HALE) BOGGS,DEMOCRAT,FALSE,85923,92827
1976,LOUISIANA,LA2,FALSE,"JULES W. """"TED"""" HILLERY",INDEPENDENT,FALSE,6904,92827
1976,LOUISIANA,LA3,FALSE,"DAVID H. """"PRO"""" SCHEUERMANN, JR.",DEMOCRAT,FALSE,39728,148863
1976,LOUISIANA,LA3,FALSE,DAVID C. TREEN,REPUBLICAN,FALSE,109135,148863
1976,LOUISIANA,LA4,FALSE,"JOE D. WAGGONNER, JR.",DEMOCRAT,FALSE,76406,76406
1976,LOUISIANA,LA5,FALSE,FRANK SPOONER,REPUBLICAN,FALSE,75574,159270
1976,LOUISIANA,LA5,FALSE,JERRY HUCKABY,DEMOCRAT,FALSE,83696,159270
1976,LOUISIANA,LA6,FALSE,W. HENSON MOORE,REPUBLICAN,FALSE,99780,152992
1976,LOUISIANA,LA6,FALSE,J. D. DE BLIEUX,DEMOCRAT,FALSE,53212,152992
1976,LOUISIANA,LA7,FALSE,JOHN B. BREAUX,DEMOCRAT,FALSE,117196,140610
1976,LOUISIANA,LA7,FALSE,"CHARLES F. """"CHUCK"""" HUFF",REPUBLICAN,FALSE,23414,140610
1976,LOUISIANA,LA8,FALSE,KENT COURTNEY,INDEPENDENT,FALSE,6526,112811
1976,LOUISIANA,LA8,FALSE,GILLIS W. LONG,DEMOCRAT,FALSE,106285,112811
1976,MAINE,ME1,FALSE,FREDERICK D. BARTON,DEMOCRAT,FALSE,108105,253628
1976,MAINE,ME1,FALSE,DAVID F. EMERY,REPUBLICAN,FALSE,145523,253628
1976,MAINE,ME2,FALSE,LEIGHTON COONEY,DEMOCRAT,FALSE,43150,219547
1976,MAINE,ME2,FALSE,WILLIAM S. COHEN,REPUBLICAN,FALSE,169292,219547
1976,MAINE,ME2,FALSE,JACQUELINE FRANCIS KAYE,INDEPENDENT,FALSE,7105,219547
1976,MARYLAND,MD1,FALSE,ROBERT E. BAUMAN,REPUBLICAN,FALSE,85919,158912
1976,MARYLAND,MD1,FALSE,ROY DYSON,DEMOCRAT,FALSE,72993,158912
1976,MARYLAND,MD2,FALSE,CLARENCE D. LONG,DEMOCRAT,FALSE,139196,196303
1976,MARYLAND,MD2,FALSE,JOHN M. SENEY,REPUBLICAN,FALSE,35258,196303
1976,MARYLAND,MD2,FALSE,RONALD A. MERONEY,INDEPENDENT,FALSE,21849,196303
1976,MARYLAND,MD3,FALSE,BARBARA A. MIKULSKI,DEMOCRAT,FALSE,107014,143461
1976,MARYLAND,MD3,FALSE,SAMUEL A. CULOTTA,REPUBLICAN,FALSE,36447,143461
1976,MARYLAND,MD4,FALSE,MARJORIE S. HOLT,REPUBLICAN,FALSE,95158,165013
1976,MARYLAND,MD4,FALSE,WERNER FORNOS,DEMOCRAT,FALSE,69855,165013
1976,MARYLAND,MD5,FALSE,JOHN BURCHAM,REPUBLICAN,FALSE,57057,134893
1976,MARYLAND,MD5,FALSE,GLADYS NOON SPELLMAN,DEMOCRAT,FALSE,77836,134893
1976,MARYLAND,MD6,FALSE,GOODLOE E. BYRON,DEMOCRAT,FALSE,126801,179004
1976,MARYLAND,MD6,FALSE,ARTHUR T. BOND,REPUBLICAN,FALSE,52203,179004
1976,MARYLAND,MD7,FALSE,PARREN J. MITCHELL,DEMOCRAT,FALSE,94991,100633
1976,MARYLAND,MD7,FALSE,WILLIAM SALISBURY,INDEPENDENT,FALSE,5642,100633
1976,MARYLAND,MD8,FALSE,LANNY DAVIS,DEMOCRAT,FALSE,100343,237652
1976,MARYLAND,MD8,FALSE,"NEWTON I. STEERS, JR.",REPUBLICAN,FALSE,111274,237652
1976,MARYLAND,MD8,FALSE,ROBIN FICKER,INDEPENDENT,FALSE,26035,237652
1976,MASSACHUSETTS,MA1,FALSE,EDWARD A. MCCOLGAN,DEMOCRAT,FALSE,78181,215870
1976,MASSACHUSETTS,MA1,FALSE,SILVIO O. CONTE,REPUBLICAN,FALSE,137652,215870
1976,MASSACHUSETTS,MA2,FALSE,EDWARD P. BOLAND,DEMOCRAT,FALSE,134408,185755
1976,MASSACHUSETTS,MA2,FALSE,JOHN D. MCCARTHY,U.S. LABOR,FALSE,9776,185755
1976,MASSACHUSETTS,MA2,FALSE,THOMAS P. SWANK,REPUBLICAN,FALSE,41563,185755
1976,MASSACHUSETTS,MA3,FALSE,JOSEPH D. EARLY,DEMOCRAT,FALSE,168520,168568
1976,MASSACHUSETTS,MA4,FALSE,ARTHUR D. MASON,REPUBLICAN,FALSE,100562,209835
1976,MASSACHUSETTS,MA4,FALSE,ROBERT F. DRINAN,DEMOCRAT,FALSE,109268,209835
1976,MASSACHUSETTS,MA5,FALSE,ROGER P. DURKIN,REPUBLICAN,FALSE,70036,214263
1976,MASSACHUSETTS,MA5,FALSE,PAUL E. TSONGAS,DEMOCRAT,FALSE,144217,214263
1976,MASSACHUSETTS,MA6,FALSE,MICHAEL HARRINGTON,DEMOCRAT,FALSE,121562,221813
1976,MASSACHUSETTS,MA6,FALSE,LILLIAN CUNDARI MCGOWAN,INDEPENDENT,FALSE,8589,221813
1976,MASSACHUSETTS,MA6,FALSE,WILLIAM E. BRONSON,REPUBLICAN,FALSE,91655,221813
1976,MASSACHUSETTS,MA7,FALSE,EDWARD J. MARKEY,DEMOCRAT,FALSE,162126,210809
1976,MASSACHUSETTS,MA7,FALSE,HARRY G. CHICKLES,INDEPENDENT,FALSE,4748,210809
1976,MASSACHUSETTS,MA7,FALSE,RICHARD W. DALY,REPUBLICAN,FALSE,37063,210809
1976,MASSACHUSETTS,MA7,FALSE,JAMES J. MURPHY,INDEPENDENT,FALSE,6851,210809
1976,MASSACHUSETTS,MA8,FALSE,"THOMAS P. O'NEIL, JR.",DEMOCRAT,FALSE,133131,178850
1976,MASSACHUSETTS,MA8,FALSE,LEO F. KAHIAN,AMERICAN,FALSE,4022,178850
1976,MASSACHUSETTS,MA8,FALSE,FLORENZO DI DONATO,INDEPENDENT,FALSE,8233,178850
1976,MASSACHUSETTS,MA8,FALSE,WILLIAM A. BARNSTEAD,REPUBLICAN,FALSE,33437,178850
1976,MASSACHUSETTS,MA9,FALSE,"JAMES """"MAC"""" WARREN",SOCIALIST WORKERS,FALSE,3058,149371
1976,MASSACHUSETTS,MA9,FALSE,JOSEPH M. O'LOUGHLIN,INDEPENDENT,FALSE,7862,149371
1976,MASSACHUSETTS,MA9,FALSE,ROBERT G. CUNNINGHAM,REPUBLICAN,FALSE,34547,149371
1976,MASSACHUSETTS,MA9,FALSE,JOE MOAKLEY,DEMOCRAT,FALSE,103901,149371
1976,MASSACHUSETTS,MA10,FALSE,MARGARET M. HECKLER,REPUBLICAN,FALSE,176604,176691
1976,MASSACHUSETTS,MA11,FALSE,DANIELLE DE BENEDICTIS,INDEPENDENT,FALSE,59240,191055
1976,MASSACHUSETTS,MA11,FALSE,JAMES A. BURKE,DEMOCRAT,FALSE,131789,191055
1976,MASSACHUSETTS,MA12,FALSE,GERRY E. STUDDS,DEMOCRAT,FALSE,222418,222504
1976,MICHIGAN,MI1,FALSE,HECTOR M. MCGREGOR,AMERICAN INDEPENDENT,FALSE,727,136582
1976,MICHIGAN,MI1,FALSE,"JOHN CONYERS, JR.",DEMOCRAT,FALSE,126161,136582
1976,MICHIGAN,MI1,FALSE,ISSAC HOOD,REPUBLICAN,FALSE,8927,136582
1976,MICHIGAN,MI2,FALSE,EDWARD C. PIERCE,DEMOCRAT,FALSE,95053,191738
1976,MICHIGAN,MI2,FALSE,CARL D. PURSELL,REPUBLICAN,FALSE,95397,191738
1976,MICHIGAN,MI3,FALSE,GARRY BROWN,REPUBLICAN,FALSE,99231,196158
1976,MICHIGAN,MI3,FALSE,TIMOTHY W. WALTER,AMERICAN INDEPENDENT,FALSE,1208,196158
1976,MICHIGAN,MI3,FALSE,HOWARD WOLPE,DEMOCRAT,FALSE,95261,196158
1976,MICHIGAN,MI4,FALSE,KARL FRISKE,AMERICAN INDEPENDENT,FALSE,1789,179737
1976,MICHIGAN,MI4,FALSE,RICHARD E. DAUGHERTY,DEMOCRAT,FALSE,69655,179737
1976,MICHIGAN,MI4,FALSE,DAVE STOCKMAN,REPUBLICAN,FALSE,107881,179737
1976,MICHIGAN,MI5,FALSE,RICHARD F. VANDER VEEN,DEMOCRAT,FALSE,94973,205438
1976,MICHIGAN,MI5,FALSE,HAROLD S. SAWYER,REPUBLICAN,FALSE,109589,205438
1976,MICHIGAN,MI6,FALSE,BOB CARR,DEMOCRAT,FALSE,108909,206504
1976,MICHIGAN,MI6,FALSE,JAMES F. MCCLURE,HUMAN RIGHTS,FALSE,1398,206504
1976,MICHIGAN,MI6,FALSE,CLIFFORD W. TAYLOR,REPUBLICAN,FALSE,96008,206504
1976,MICHIGAN,MI7,FALSE,ROBIN WIDGERY,REPUBLICAN,FALSE,50301,177582
1976,MICHIGAN,MI7,FALSE,JIMMY L. SABIN,AMERICAN INDEPENDENT,FALSE,1451,177582
1976,MICHIGAN,MI7,FALSE,DALE E. KILDEE,DEMOCRAT,FALSE,124260,177582
1976,MICHIGAN,MI8,FALSE,E. BRADY DENTON,REPUBLICAN,FALSE,75323,186632
1976,MICHIGAN,MI8,FALSE,CHARLES G. JOHNS,AMERICAN INDEPENDENT,FALSE,973,186632
1976,MICHIGAN,MI8,FALSE,BOB TRAXLER,DEMOCRAT,FALSE,110127,186632
1976,MICHIGAN,MI9,FALSE,GUY A. VANDER JAGT,REPUBLICAN,FALSE,146712,209701
1976,MICHIGAN,MI9,FALSE,STEPHEN E. FAWLEY,DEMOCRAT,FALSE,61641,209701
1976,MICHIGAN,MI10,FALSE,ELFORD A. CEDERBERG,REPUBLICAN,FALSE,118726,210184
1976,MICHIGAN,MI10,FALSE,DONALD J. ALBOSTA,DEMOCRAT,FALSE,89980,210184
1976,MICHIGAN,MI10,FALSE,LAWRENCE DEAN,AMERICAN INDEPENDENT,FALSE,1256,210184
1976,MICHIGAN,MI11,FALSE,PHILIP E. RUPPE,REPUBLICAN,FALSE,118871,217115
1976,MICHIGAN,MI11,FALSE,FRANCIS BROUILLETTE,DEMOCRAT,FALSE,97325,217115
1976,MICHIGAN,MI12,FALSE,DAVID M. SEROTKIN,REPUBLICAN,FALSE,85326,180867
1976,MICHIGAN,MI12,FALSE,DAVID E. BONIOR,DEMOCRAT,FALSE,94815,180867
1976,MICHIGAN,MI13,FALSE,"CHARLES C. DIGGS, JR.",DEMOCRAT,FALSE,83387,93687
1976,MICHIGAN,MI13,FALSE,RICHARD A. GOLDEN,REPUBLICAN,FALSE,9002,93687
1976,MICHIGAN,MI14,FALSE,JOHN EDWARD GETZ,REPUBLICAN,FALSE,52995,161666
1976,MICHIGAN,MI14,FALSE,LUCIEN N. NEDZI,DEMOCRAT,FALSE,107503,161666
1976,MICHIGAN,MI15,FALSE,JAMES D. WALASKAY,REPUBLICAN,FALSE,39177,158550
1976,MICHIGAN,MI15,FALSE,WILLIAM D. FORD,DEMOCRAT,FALSE,117313,158550
1976,MICHIGAN,MI16,FALSE,WILLIAM E. ROSTRON,REPUBLICAN,FALSE,36378,160344
1976,MICHIGAN,MI16,FALSE,SLAYTER BUCK MILLER,AMERICAN INDEPENDENT,FALSE,1009,160344
1976,MICHIGAN,MI16,FALSE,JOHN D. DINGELL,DEMOCRAT,FALSE,121682,160344
1976,MICHIGAN,MI17,FALSE,JAMES W. BURDICK,REPUBLICAN,FALSE,60476,175573
1976,MICHIGAN,MI17,FALSE,WILLIAM M. BRODHEAD,DEMOCRAT,FALSE,112746,175573
1976,MICHIGAN,MI17,FALSE,ARVE BAKKEN,AMERICAN INDEPENDENT,FALSE,1382,175573
1976,MICHIGAN,MI18,FALSE,JAMES J. BLANCHARD,DEMOCRAT,FALSE,123113,186195
1976,MICHIGAN,MI18,FALSE,DAVID DREXLER,AMERICAN INDEPENDENT,FALSE,1143,186195
1976,MICHIGAN,MI18,FALSE,JOHN E. OLSEN,REPUBLICAN,FALSE,60995,186195
1976,MICHIGAN,MI19,FALSE,WILLIAM S. BROOMFIELD,REPUBLICAN,FALSE,131799,197645
1976,MICHIGAN,MI19,FALSE,DORTHEA BECKER,DEMOCRAT,FALSE,64337,197645
1976,MINNESOTA,MN1,FALSE,LLOYD DUWE,AMERICAN,FALSE,2966,231773
1976,MINNESOTA,MN1,FALSE,ALBERT H. QUIC,REPUBLICAN,FALSE,158177,231773
1976,MINNESOTA,MN1,FALSE,"ROBERT C. """"BOB"""" OLSON, JR.",DEMOCRAT,FALSE,70630,231773
1976,MINNESOTA,MN2,FALSE,TOM HAGEDORN,REPUBLICAN,FALSE,148322,245810
1976,MINNESOTA,MN2,FALSE,GLORIA GRIFFIN,DEMOCRAT,FALSE,97488,245810
1976,MINNESOTA,MN3,FALSE,CLIFFORD C. MATHIAS,AMERICAN,FALSE,4402,225459
1976,MINNESOTA,MN3,FALSE,BILL FRENZEL,REPUBLICAN,FALSE,149013,225459
1976,MINNESOTA,MN3,FALSE,JEROME W. COUGHLIN,DEMOCRAT,FALSE,72044,225459
1976,MINNESOTA,MN4,FALSE,ANDREW ENGEBRETSON,REPUBLICAN,FALSE,59767,200599
1976,MINNESOTA,MN4,FALSE,THOMAS F. PIOTROWSKI,LIBERTARIAN,FALSE,2720,200599
1976,MINNESOTA,MN4,FALSE,BRUCE F. VENTO,DEMOCRAT,FALSE,133282,200599
1976,MINNESOTA,MN4,FALSE,ALAN A. UHL,,FALSE,3040,200599
1976,MINNESOTA,MN4,FALSE,RALPH SCHWARTZ,SOCIALIST WORKERS,FALSE,1790,200599
1976,MINNESOTA,MN5,FALSE,DONALD M. FRASER,DEMOCRAT,FALSE,138213,195596
1976,MINNESOTA,MN5,FALSE,RICHARD M. ERDALL,REPUBLICAN,FALSE,50764,195596
1976,MINNESOTA,MN5,FALSE,JACK O. KIRKHAM,AMERICAN,FALSE,3189,195596
1976,MINNESOTA,MN5,FALSE,CHRIS FRANK,SOCIALIST WORKERS,FALSE,1824,195596
1976,MINNESOTA,MN5,FALSE,FRANKLIN H. HAWS,LIBERTARIAN,FALSE,1070,195596
1976,MINNESOTA,MN6,FALSE,"JAMES """"JIM"""" ANDERSON",REPUBLICAN,FALSE,99201,246708
1976,MINNESOTA,MN6,FALSE,RICHARD NOLAN,DEMOCRAT,FALSE,147507,246708
1976,MINNESOTA,MN7,FALSE,BOB BERGLAND,DEMOCRAT,FALSE,174080,241627
1976,MINNESOTA,MN7,FALSE,BOB LEISETH,REPUBLICAN,FALSE,64333,241627
1976,MINNESOTA,MN7,FALSE,STANLEY A. CARLSON,LIBERTARIAN,FALSE,3214,241627
1976,MINNESOTA,MN8,FALSE,JAMES L. OBERSTAR,DEMOCRAT,FALSE,206755,206755
1976,MISSISSIPPI,MS1,FALSE,JAMIE L. WHITTEN,DEMOCRAT,FALSE,93687,93687
1976,MISSISSIPPI,MS2,FALSE,DAVID R. BOWEN,DEMOCRAT,FALSE,75092,119173
1976,MISSISSIPPI,MS2,FALSE,"H. B. """"BROWNIE"""" WELLS",AMERICAN,FALSE,1480,119173
1976,MISSISSIPPI,MS2,FALSE,ROLAND BYRD,REPUBLICAN,FALSE,42601,119173
1976,MISSISSIPPI,MS3,FALSE,G. V. (SONNY) MONTGOMERY,DEMOCRAT,FALSE,129088,137409
1976,MISSISSIPPI,MS3,FALSE,DOROTHY COLBY CLEVELAND,REPUBLICAN,FALSE,8321,137409
1976,MISSISSIPPI,MS4,FALSE,B. L. NORMAN,AMERICAN,FALSE,1862,132991
1976,MISSISSIPPI,MS4,FALSE,THAD COCHRAN,REPUBLICAN,FALSE,101132,132991
1976,MISSISSIPPI,MS4,FALSE,LUTHER G. LATHAM,INDEPENDENT,FALSE,1260,132991
1976,MISSISSIPPI,MS4,FALSE,STERLING P. DAVIS,DEMOCRAT,FALSE,28737,132991
1976,MISSISSIPPI,MS5,FALSE,TRENT LOTT,REPUBLICAN,FALSE,104554,153278
1976,MISSISSIPPI,MS5,FALSE,GERALD BLESSEY,DEMOCRAT,FALSE,48724,153278
1976,MISSOURI,MO1,FALSE,WILLIAM (BILL) CLAY,DEMOCRAT,FALSE,87310,133184
1976,MISSOURI,MO1,FALSE,ROBERT L. WITHERSPOON,REPUBLICAN,FALSE,45874,133184
1976,MISSOURI,MO2,FALSE,ROBERT O. SNYDER,REPUBLICAN,FALSE,106811,218379
1976,MISSOURI,MO2,FALSE,ROBERT A. YOUNG,DEMOCRAT,FALSE,111568,218379
1976,MISSOURI,MO3,FALSE,RICHARD A. GEPHARDT,DEMOCRAT,FALSE,115109,180732
1976,MISSOURI,MO3,FALSE,JOSEPH L. BADARACCO,REPUBLICAN,FALSE,65623,180732
1976,MISSOURI,MO4,FALSE,RICHARD A. KING,REPUBLICAN,FALSE,91605,207560
1976,MISSOURI,MO4,FALSE,IKE SKELTON,DEMOCRAT,FALSE,115955,207560
1976,MISSOURI,MO5,FALSE,JOANNE M. COLLINS,REPUBLICAN,FALSE,41681,148302
1976,MISSOURI,MO5,FALSE,RICHARD BOLLING,DEMOCRAT,FALSE,100876,148302
1976,MISSOURI,MO5,FALSE,"WM. F. """"BILL"""" MOORE",INDEPENDENT,FALSE,5745,148302
1976,MISSOURI,MO6,FALSE,MORGAN MAXFIELD,DEMOCRAT,FALSE,83755,206661
1976,MISSOURI,MO6,FALSE,E. THOMAS COLEMAN,REPUBLICAN,FALSE,120969,206661
1976,MISSOURI,MO6,FALSE,RAYMOND W. THOMPSON,INDEPENDENT,FALSE,1937,206661
1976,MISSOURI,MO7,FALSE,DOLAN G. HAWKINS,DEMOCRAT,FALSE,81848,215504
1976,MISSOURI,MO7,FALSE,GENE TAYLOR,REPUBLICAN,FALSE,133656,215504
1976,MISSOURI,MO8,FALSE,RICHARD H. ICHORD,DEMOCRAT,FALSE,132386,196647
1976,MISSOURI,MO8,FALSE,STUART M. LEIDERMAN,INDEPENDENT,FALSE,4082,196647
1976,MISSOURI,MO8,FALSE,CHARLES R. LEICK,REPUBLICAN,FALSE,60179,196647
1976,MISSOURI,MO9,FALSE,HAROLD L. VOLKMER,DEMOCRAT,FALSE,120325,215141
1976,MISSOURI,MO9,FALSE,JOE FRAPPIER,REPUBLICAN,FALSE,94816,215141
1976,MISSOURI,MO10,FALSE,JOE CARRON,REPUBLICAN,FALSE,51024,182699
1976,MISSOURI,MO10,FALSE,BILL D. BURLISON,DEMOCRAT,FALSE,131675,182699
1976,MONTANA,MT1,FALSE,"W. D. """"BILL"""" DIEHL",REPUBLICAN,FALSE,56297,167784
1976,MONTANA,MT1,FALSE,MAX BAUCUS,DEMOCRAT,FALSE,111487,167784
1976,MONTANA,MT2,FALSE,RON MARLENCE,REPUBLICAN,FALSE,84149,153121
1976,MONTANA,MT2,FALSE,"THOMAS E. """"TOM"""" TOWE",DEMOCRAT,FALSE,68972,153121
1976,NEBRASKA,NE1,FALSE,CHARLES THONE,REPUBLICAN,FALSE,146558,200268
1976,NEBRASKA,NE1,FALSE,PAULINE F. ANDERSON,DEMOCRAT,FALSE,53699,200268
1976,NEBRASKA,NE2,FALSE,JOHN J. CAVANAUGH,DEMOCRAT,FALSE,106296,194775
1976,NEBRASKA,NE2,FALSE,LEE TERRY,REPUBLICAN,FALSE,88352,194775
