Y,X1,X2,X3,X4,X5,X6
0.051112,0.0059447,0.0020612,-0.059948,-0.14388,-0.088499,1.0472
0.051988,0.0006012,0.091413,-0.020801,0.054997,-0.054034,0.10087
0.052503,0.045454,0.13028,-0.070603,0.26899,0.14917,-0.54064
0.052573,0.035515,0.078501,-0.050658,0.16835,0.011496,-0.52954
0.052795,0.0033925,0.012338,0.058264,0.13264,0.012821,-0.21153
0.053017,0.02575,0.068613,0.0003595,0.14064,0.11786,-0.034997
0.053087,0.018682,0.045496,-0.029851,0.040177,-0.071011,0.33983
0.053309,0.061632,0.0063722,0.0009749,-0.041974,-0.071824,0.68881
0.054186,0.018009,-0.056339,-0.010005,-0.028291,0.080308,-0.02081
0.054408,0.0067138,0.011435,0.022236,-0.026684,-0.029279,0.77878
0.054478,0.0012331,0.070324,-0.025283,0.10173,0.066224,-0.22806
0.0547,-0.049297,-0.038452,0.0004885,0.08848,-0.002768,0.81183
0.054992,-0.0096758,0.038085,0.0070544,0.066024,-0.049598,0.61613
0.055576,0.012321,-0.081839,0.024352,-0.10052,-0.19695,1.083
0.055869,0.0015254,0.040704,-0.05038,0.14928,0.14317,-0.43155
0.05602,0.022829,0.11524,-0.040796,0.15828,0.18555,0.3568
0.056453,0.01564,0.040425,-0.038939,-0.10317,-0.10378,0.43315
0.056523,-0.044827,-0.19271,0.087424,-0.21176,-0.22529,0.36923
0.057259,-0.01257,0.071963,-0.033082,0.24664,0.095723,-0.36699
0.057411,0.0007054,-0.039224,-0.04033,0.010297,-0.09571,1.8998
0.057914,-0.039058,-0.071993,0.05032,-0.16141,-0.15917,0.060731
0.058066,-0.029077,-0.10973,0.015357,-0.05287,-0.15225,1.2534
0.058358,0.040627,0.10283,-0.079625,0.40609,0.2301,-0.97578
0.05865,0.025222,-0.051446,0.054345,-0.23036,0.0059738,0.084079
0.058872,0.036595,0.054899,-0.017844,0.048274,0.069899,0.21755
0.059749,-0.017839,-0.067705,0.037219,0.22856,0.19837,-0.70866
0.060041,0.036613,0.11655,-0.10598,0.28088,0.099748,-0.34302
0.060263,0.056422,0.055771,-0.0087196,-0.027285,-0.034569,0.60114
0.060333,-0.017065,0.019161,-0.042714,0.11082,0.080556,-0.16067
0.061139,-0.012948,-0.018414,0.037958,-0.20271,0.033796,0.2879
0.061432,-0.010391,0.051012,-0.032304,0.078042,0.22439,-0.66945
0.061654,-0.024573,-0.094976,0.12949,-0.23369,0.13942,0.055235
0.061805,0.028242,-0.037161,0.024578,-0.025777,0.000755,1.7367
0.06253,0.058902,0.08788,-0.078713,0.34116,0.073025,-0.30555
0.062822,0.031994,0.010587,-0.064469,0.0007102,0.13152,-0.20802
0.063044,0.067774,0.16111,-0.064729,0.19575,0.17313,-0.34951
0.063921,-0.02582,-0.024547,-0.01437,0.10518,0.3058,-0.78767
0.064213,0.063433,0.11075,-0.076706,0.047648,-0.034893,0.23435
0.065604,0.028619,0.15061,-0.064099,0.20954,0.11832,-0.47011
0.065826,-0.011595,-0.063745,0.062266,-0.061616,0.25546,-0.34325
0.065896,0.043038,0.060088,-0.033853,0.060969,-0.05485,0.15564
0.066118,0.010532,-0.020962,0.023905,0.091176,-0.0064075,0.44982
0.066773,-0.050276,0.024838,-0.092532,0.095397,0.24603,-0.80284
0.066995,0.010217,0.029085,0.015008,0.20772,0.15901,-0.72381
0.067509,0.018614,0.080779,-0.019824,0.08276,0.085284,0.13317
0.067801,-0.03183,-0.071794,0.064753,-0.10134,-0.058943,0.79219
0.068385,-0.034739,0.029324,-0.018101,0.074672,0.051108,0.16452
0.069332,0.028547,-0.0061789,-0.081518,-0.16055,-0.087675,-0.056898
0.069776,-0.021804,0.031326,-0.01302,0.21374,-0.055965,0.40106
0.070068,-0.035925,-0.096491,0.035297,0.028991,-0.07552,0.53228
0.07022,0.031261,-0.019677,0.032351,0.020056,-0.063036,1.3175
0.070723,0.029525,0.11411,-0.059169,-0.066974,0.12637,-1.2188
0.071167,0.018976,-0.067184,0.018167,-0.095162,0.010053,0.25942
0.071459,-0.0058785,-0.0004472,-0.03507,0.1074,0.079211,-0.092957
0.071611,0.041996,0.040644,0.0084571,0.05029,-0.067404,1.305
0.072406,-0.016682,-0.058788,0.15836,-0.46815,-0.21327,-0.094691
0.072558,-0.016469,-0.080657,0.042082,-0.055334,-0.0059945,0.36387
0.07285,0.035528,-0.0072395,-0.018274,-0.24821,-0.24837,1.3344
0.073948,0.011096,-0.035401,0.041434,-0.086263,-0.088266,0.57416
0.074241,0.045335,0.084194,-0.087625,0.033041,-0.03224,0.35778
0.074825,0.0089006,-0.0017543,0.010675,-0.14771,0.025191,-0.10991
0.075631,0.023397,0.012114,-0.016834,0.22181,0.10817,-0.48145
0.076216,-0.031244,-0.086,0.077858,-0.0008473,-0.041935,0.023275
0.076438,0.076613,0.17432,-0.10599,0.40609,0.28057,-1.1152
0.076578,0.0048874,0.1941,-0.18706,0.36764,0.10204,-1.0705
0.077022,0.032911,-0.016324,0.07052,0.04153,-0.16721,0.44191
0.078413,0.014631,0.021737,-0.027544,-0.18527,-0.014931,0.4885
0.078927,0.033313,-0.039271,0.01268,0.16188,-0.054267,0.54843
0.079582,-0.014074,-0.028686,-0.037069,0.16828,0.013175,-0.25165
0.079804,0.024282,0.023639,0.044927,0.0074828,0.17189,-0.76077
0.080318,0.063424,0.12151,-0.13154,0.30114,0.14629,-0.091529
0.080972,-0.014793,-0.060136,0.078317,-0.03673,0.016163,-0.48713
0.081194,0.017999,-0.032161,0.021585,0.12711,0.2814,-1.1122
0.081779,0.045355,0.051642,-0.013152,0.16668,0.043777,-0.52093
0.082585,-0.041199,-0.15634,0.097323,-0.12222,0.060767,0.094533
0.082936,0.037692,-0.015055,-0.011297,0.070906,0.024737,1.7446
0.083532,0.013605,0.07813,-0.026426,0.020825,0.0098801,-0.86159
0.083976,0.011194,0.041634,-0.036982,0.099214,0.065457,-0.012823
0.084268,0.034159,0.0064664,-0.033711,0.040839,0.083991,-0.22703
0.08442,0.043981,0.033435,0.036492,-0.12454,-0.18368,1.8199
0.084923,-0.017133,-0.004831,-0.017753,-0.21982,-0.050822,-0.19401
0.085659,0.0046287,0.07838,-0.066308,0.31352,0.050407,-0.16274
0.085811,-0.064804,-0.067442,0.046735,-0.026923,-0.064936,1.7867
0.086243,0.020793,0.056762,-0.060858,0.01918,0.041245,-0.16965
0.086606,-0.01533,0.044815,-0.054706,-0.026838,-0.0053033,-0.58429
0.086757,-0.019175,-0.029683,0.057496,-0.12284,-0.013277,0.36051
0.08705,0.012324,-0.028628,0.039916,-0.1367,-0.21969,1.0127
0.087342,0.008714,-0.011971,0.030946,0.011044,-0.010195,-0.059032
0.087423,0.0081202,-0.029498,0.01937,-0.096185,-0.12041,2.3819
0.08844,-0.01835,0.080877,-0.030646,0.23207,0.11424,-0.36713
0.089387,0.025425,0.03784,-0.03924,-0.20182,-0.0030296,-0.62285
0.089831,0.010204,0.005879,-0.026969,0.071043,0.050921,0.005049
0.090638,0.014116,-0.048683,-0.025809,0.015066,0.025876,0.46889
0.091222,0.021971,0.051746,-0.015583,0.14302,0.080829,-0.31457
0.091736,-0.002336,-0.050803,0.0043443,0.040854,-0.019688,0.71622
0.093127,0.045142,0.07555,-0.033777,-0.067331,-0.042337,0.73816
0.093782,-0.014743,-0.053328,-0.013746,-0.022425,-0.032046,0.058074
0.094003,-0.018524,-0.07012,0.03724,0.073527,-0.044573,0.37108
0.094499,0.0070781,-0.088049,0.090516,-0.26423,-0.16736,2.7545
0.095172,-0.034987,-0.096304,0.018355,0.095191,0.030776,-0.28738
0.095394,-0.0045646,0.031716,0.03075,-0.036409,-0.0125,0.21254
0.095979,-0.041843,-0.027885,0.066205,-0.15586,-0.17332,0.78895
0.096563,-0.014663,-0.024191,0.024452,-0.079129,0.0074494,-0.20722
0.096785,-0.059965,-0.13468,0.077591,-0.20828,-0.34521,1.9452
0.097954,-0.037166,-0.11098,0.014189,-0.11789,-0.035574,0.24835
0.098842,0.043289,0.059883,0.055049,-0.19593,-0.1146,2.0468
0.099123,-0.10049,-0.15252,0.10196,-0.30478,0.0292,-0.39642
0.099345,-0.0045611,0.028647,-0.026668,-0.16187,-0.062263,0.28315
0.099415,-0.057299,-0.12102,0.036315,-0.14709,0.013654,-0.55569
0.10001,0.051267,0.023879,-0.042611,0.12862,0.068477,0.90513
0.10023,0.040574,0.074614,0.01271,0.081292,0.036176,1.3647
0.10074,-0.020117,-0.010211,0.0014852,0.047566,0.129,-0.66982
0.10213,0.0286,0.085668,-0.08391,0.083821,0.0009415,-0.13965
0.10352,-0.011189,-0.013955,0.045307,0.015653,-0.20977,0.53336
0.10455,-0.016212,-0.083957,0.079828,-0.09646,-0.086218,0.89906
0.10491,0.022775,0.10287,-0.078738,0.085562,0.052759,-0.33703
0.10594,-0.026571,-0.083496,0.034811,0.057779,0.0094221,0.611
0.1063,0.036363,0.041411,-0.064703,0.28035,0.077219,-0.64515
0.10659,0.0011616,-0.10855,0.072785,-0.36843,-0.23582,0.84366
0.10681,0.055941,0.11439,-0.037131,-0.047577,0.017736,0.021298
0.10798,-0.043069,0.016851,0.076214,-0.23736,-0.24735,0.80491
0.10937,0.05176,0.17719,-0.087164,0.1502,0.025376,-0.54251
0.11018,0.0012522,-0.09892,0.04587,-0.085628,-0.14805,0.62388
0.11076,-0.028276,-0.052213,-0.046436,0.17408,0.12747,-0.53445
0.11165,0.028642,0.1421,-0.02502,0.070804,-0.040744,1.7928
0.11179,0.030643,0.036132,-0.014591,0.15635,-0.087222,0.66404
0.11184,0.031995,0.027213,0.038244,0.19157,0.06748,1.2895
0.11193,0.042262,0.18342,-0.091053,-0.11752,-0.036616,-0.49316
0.11215,0.022226,0.074918,-0.088237,-0.010287,-0.10228,0.38885
0.11304,0.029544,0.0011924,0.089847,0.059502,-0.064502,1.6038
0.11332,0.0062204,-0.084852,0.040954,-0.12826,-0.047729,-0.50598
0.11354,-0.054826,-0.11763,-0.0072137,-0.077916,-0.039707,0.42262
0.11361,0.067999,0.091042,-0.084932,0.17172,0.13464,-1.5867
0.11421,0.028036,-0.060527,-0.023837,-0.018957,-0.058788,1.6818
0.11494,-0.013283,-0.022237,-0.0029438,0.03321,-0.062024,0.12567
0.11633,-0.032358,-0.047784,0.025762,0.016576,-0.17225,0.58705
0.11735,-0.017456,-0.090056,0.15353,-0.24159,-0.13844,0.95657
0.11772,0.012847,-0.0004999,-0.01731,0.048769,-0.003838,-0.16671
0.11852,0.020803,0.17705,-0.098645,0.1532,-0.072106,0.37276
0.11874,0.012413,0.0002476,0.051648,-0.12907,0.097172,0.11114
0.11911,0.0016901,-0.049444,0.0775,-0.063115,-0.065365,-0.084997
0.12043,-0.0096872,-0.043004,0.036223,0.11824,0.053778,0.14238
0.12079,-0.0005874,0.0457,-0.014097,0.073293,-0.0042962,-0.29807
0.12189,-0.0021893,-0.037833,-0.050781,0.027082,0.084767,-0.21816
0.12218,-0.021724,-0.024748,0.10927,-0.41634,-0.18271,0.55404
0.1227,0.040583,0.048384,0.0079498,0.20129,0.13258,-0.81486
0.12357,0.0035632,-0.0071537,-0.039379,0.15736,0.038341,-0.37276
0.12438,0.065414,0.089972,-0.036045,0.20951,0.15217,-0.98499
0.1246,0.0094041,-0.0079345,-0.0075186,0.18029,0.097694,0.010581
0.12496,-0.037014,0.0047823,0.0009004,0.11448,0.024198,-0.27305
0.12613,-0.068652,-0.05726,0.013056,0.10168,0.01359,-0.57835
0.12635,-0.038038,-0.047306,0.0064479,-0.14817,-0.078695,0.43968
0.12642,-0.015881,-0.05947,-0.0040708,-0.027134,0.09491,-1.0547
0.12781,-0.04322,-0.011374,0.026325,-0.2468,-0.23591,0.42172
0.12841,0.040744,0.034141,-0.02016,0.10163,0.074488,0.87488
0.12913,-0.01255,0.053185,0.041996,-0.14024,0.089803,-0.57692
0.1298,0.023637,0.043781,-0.033626,0.065799,0.10119,0.92941
0.13016,0.0040722,0.031303,-0.0070736,0.078186,-0.017309,0.59798
0.13053,-0.018521,-0.019091,0.020809,-0.04304,-0.0075043,-0.071302
0.13133,0.0079708,0.012856,0.057648,-0.15233,-0.0017774,-0.016878
0.13155,0.01573,0.031496,-0.0075688,0.020939,-0.027666,0.66124
0.13192,-0.02377,-0.011771,0.060924,-0.046855,0.054067,-0.44958
0.13331,0.0019672,0.040857,0.0007844,-0.030699,-0.096039,0.22855
0.1336,-0.031643,-0.031446,0.039112,-0.11678,-0.12837,0.37534
0.13449,0.025545,0.10413,0.0006989,0.10764,0.12249,1.0287
0.13463,-0.0006346,-0.064104,0.035306,-0.1847,-0.15974,1.2849
0.1347,0.0048587,0.0088937,-0.090069,0.19617,0.019546,-0.038253
0.13499,-0.03016,-0.04619,0.017608,-0.1425,-0.22676,0.90524
0.1355,0.013954,-0.024095,-0.02494,0.1237,0.14951,-0.48462
0.13588,0.03883,0.11856,-0.087149,0.21719,0.12596,1.2123
0.13609,-0.019305,-0.033951,-0.0080755,0.27018,0.095831,-0.58344
0.13748,-0.013703,-0.028713,0.0041835,-0.15864,-0.048283,0.32969
0.13894,0.03373,0.053372,-0.038576,-0.17879,-0.23674,0.3495
0.14062,-0.076452,-0.11687,0.047007,-0.22486,0.022563,-0.45999
0.14187,-0.027672,-0.046265,0.020419,-0.0044518,0.087279,0.22206
0.14246,-0.01228,-0.069623,-0.0076847,0.12087,0.15754,-0.35377
0.14261,0.034682,0.1037,0.0079729,0.02196,0.24975,0.093565
0.14297,0.031302,0.06981,-0.022097,0.028213,-0.12386,0.97645
0.144,-0.012213,-0.11236,0.12471,-0.15999,-0.05165,1.4487
0.14414,-0.015403,-0.1013,0.11258,-0.50847,-0.28729,1.4616
0.14436,-0.071525,-0.066347,0.07339,-0.1361,-0.16034,1.4791
0.1448,-0.012811,-0.081418,0.0073374,-0.052442,-0.17173,0.058547
0.14502,0.033613,0.17331,-0.11382,0.21964,0.21107,-1.1917
0.14539,0.054999,0.13177,-0.067223,0.20243,0.12706,0.63388
0.14641,0.022622,0.062504,-0.11932,0.18373,0.17269,-0.79631
0.14678,0.012787,-0.12436,0.10994,-0.22466,-0.21565,2.165
0.1473,0.02824,0.053674,0.045615,-0.026183,-0.086114,1.8527
0.1478,0.0096375,0.11655,-0.036059,-0.059659,-0.082459,0.11941
0.14802,0.05713,0.069945,-0.12067,0.1274,0.015344,0.28067
0.14869,-0.0013761,0.0058046,0.064309,-0.010763,-0.081477,1.9339
0.1489,-0.018636,-0.051581,-0.0062024,-0.031103,-0.10986,0.53102
0.1515,-0.074529,-0.1727,0.10137,-0.23831,-0.017831,-1.0458
0.15168,0.038071,0.13423,-0.12377,0.46622,0.28928,-1.4697
0.15314,-0.08023,-0.12409,0.091224,-0.0004866,0.031762,-0.73477
0.15482,-0.035343,-0.086228,0.042521,-0.22708,0.083702,-0.87332
0.15527,0.059873,-0.017797,0.10518,-0.26305,-0.099045,0.21904
0.15578,-0.019983,-0.044774,0.10631,0.034619,0.068074,0.022337
0.15681,0.026527,0.056655,0.12608,-0.36375,-0.10436,1.4927
0.15717,-0.017508,-0.020932,0.018414,-0.085283,-0.12479,1.2396
0.15732,0.038125,0.10714,-0.035634,0.21703,0.058732,1.2456
0.15758,0.039447,0.021914,0.016603,0.02258,0.045508,1.547
0.15783,-0.038984,-0.13796,0.074047,-0.21424,-0.12955,0.46714
0.15871,0.039531,0.004127,-0.021265,0.18639,-0.06003,1.8173
0.15886,-0.021601,-0.038344,0.009179,0.021346,0.036349,0.45594
0.159,-0.0064168,-0.031269,-0.043044,0.16768,0.020261,-0.78014
0.15915,0.032068,0.15304,-0.042611,0.30333,0.014066,-0.074708
0.15922,0.0018791,-0.089522,0.050134,-0.21847,-0.093173,0.21424
0.15959,0.0056977,-0.012027,0.0083071,0.20107,0.073923,0.9215
0.16011,0.0048298,0.002836,0.036867,0.19331,0.045294,1.3111
0.16098,0.092251,0.18235,-0.10657,0.32423,0.18392,0.27037
0.16116,0.024973,0.03744,-0.026908,-0.064267,-0.13627,-1.0537
0.16141,0.050939,0.082349,-0.0196,0.11924,-0.013913,-0.24922
0.16237,0.034662,-0.014841,-0.011006,0.27733,0.25835,0.10395
0.1631,-0.011565,0.03781,-0.0035684,0.076159,0.088812,-0.49173
0.16588,-0.0034294,-0.043194,0.049013,-0.20161,-0.055622,0.22017
0.16595,0.026359,0.11954,-0.094813,0.034165,-0.087082,-0.2514
0.16639,-0.014192,-0.058049,0.088164,-0.033219,-0.009404,0.17712
0.16691,0.011264,0.14674,-0.19212,0.29772,0.23972,-2.5105
0.1672,0.021072,0.067613,-0.050123,0.20991,0.0034467,0.44121
0.16727,0.010515,0.045249,-0.044561,0.27909,-0.031736,-0.089248
0.16734,-0.024834,-0.17501,0.024438,-0.077785,-0.30696,0.80936
0.16763,-0.0383,-0.074044,0.03458,-0.046549,-0.17426,0.020053
0.16837,0.026453,0.12299,-0.090825,0.10873,0.08739,-0.23083
0.16859,0.042516,0.01869,0.029866,0.02025,0.13859,-0.26423
0.16866,-0.013134,0.07906,-0.026421,0.013755,0.084046,-0.30553
0.16902,-0.030377,-0.1645,0.034714,-0.038674,-0.012226,-0.55074
0.16917,-0.026554,-0.094096,-0.0023677,-0.084622,-0.041328,0.84064
0.16947,-0.018855,-0.082023,0.051295,-0.19481,-0.12032,0.86881
0.17013,0.0080339,-0.031961,0.07835,-0.08175,-0.10176,1.9866
0.17144,0.068259,0.11142,-0.065048,0.36055,0.31316,-1.7313
0.17152,-0.018479,0.016861,0.039146,0.054167,0.011276,1.6333
0.17166,-0.068826,-0.13275,0.085626,-0.027642,-0.09876,1.0331
0.17196,0.0029619,0.011047,-0.014741,0.019411,-0.043165,0.58821
0.17291,0.00153,-0.08,0.069856,0.094969,-0.049519,1.7568
0.17305,0.014978,0.040546,0.014741,0.11461,0.1539,-0.34983
0.17379,-0.018603,-0.10979,0.1356,-0.033294,-0.095193,1.5259
0.17503,-0.06622,-0.14634,0.097008,-0.12552,-0.062415,0.71092
0.17518,0.031553,-0.021516,-0.031848,0.30087,0.048771,1.0252
0.17561,0.032027,0.037657,-0.023271,0.11528,0.23069,-1.0663
0.17598,-0.017542,-0.087926,0.012355,-0.2457,-0.072046,-0.096196
0.17657,0.049019,-0.088693,0.085484,-0.29503,-0.097221,1.7099
0.17671,0.018119,0.043413,-0.048529,-0.04898,0.071841,0.017474
0.1784,-0.030635,-0.056749,0.016888,0.14708,0.031403,-0.069206
0.17869,-0.026555,-0.076177,0.07215,-0.2069,-0.24105,1.0053
0.18015,-0.037341,-0.088784,0.070642,-0.2401,-0.16417,0.15497
0.18016,0.012604,-0.025248,0.022669,0.059012,-0.16108,2.2635
0.18059,0.036007,0.19661,-0.069676,0.12163,0.017183,0.084153
0.18074,0.059821,0.12805,-0.026451,0.27618,0.14427,0.41439
0.1814,-0.014958,-0.026546,0.10678,-0.12168,-0.075969,0.70141
0.18147,0.032568,-0.012914,-0.034441,0.012468,0.035109,-0.15777
0.18154,-0.0038973,0.028553,0.016739,0.053603,-0.08498,-0.47459
0.18155,0.054678,0.042578,-0.005562,0.032331,0.12304,1.031
0.18183,-0.041968,-0.15107,0.048427,-0.13186,0.094722,-0.91496
0.18214,0.01605,-0.039478,0.053673,-0.12173,-0.0064733,1.4493
0.18279,0.040955,0.059468,-0.031382,0.17638,-0.075683,0.66936
0.18286,0.0074389,-0.023817,0.029902,-0.0044714,0.05355,-0.34743
0.18294,0.026063,-0.029608,0.049998,-0.0079826,-0.098236,1.9421
0.18322,-0.059446,-0.091126,0.034061,-0.09011,0.02135,-0.58511
0.18367,0.032061,-0.0040866,-0.019176,0.16457,0.096505,-0.33187
0.18425,0.0060277,0.0073041,0.036999,-0.23262,-0.081077,0.36005
0.18586,0.024588,0.096808,-0.04803,0.12981,0.060493,0.16073
0.18842,0.038361,0.089045,-0.061873,0.0036706,0.054535,-0.18529
0.18894,-0.012976,-0.032775,0.08599,-0.070468,-0.098659,0.64324
0.18952,0.036088,0.076428,-0.031652,-0.086077,-0.022788,0.25089
0.19004,0.018241,-0.037022,-0.0007623,0.23076,0.094669,-0.040651
0.19018,-0.014963,-0.045872,0.07215,-0.37047,-0.15228,0.05423
0.19019,-0.045592,-0.050346,0.096719,-0.024971,-0.083746,1.9705
0.19077,0.047506,-0.035553,0.034514,0.14645,0.068979,0.7986
0.19158,0.033583,0.15052,0.019356,0.24263,0.078339,0.84637
0.19216,-0.038342,-0.056792,0.11773,-0.058397,0.000208,1.3172
0.19297,0.01183,0.0024595,0.069827,0.22935,-0.1531,1.8522
0.19355,0.019551,-0.037262,0.052783,0.092676,0.074005,0.89934
0.19421,-0.014714,0.059367,0.08605,-0.26569,-0.061915,0.76479
0.19494,-0.018591,-0.028861,0.030107,0.12662,-0.01851,1.4903
0.19538,-0.012072,0.10747,-0.076581,0.33893,0.35684,-1.3922
0.1956,-0.013949,-0.10783,0.016872,0.044432,0.0002877,0.70906
0.19567,0.060977,0.043587,-0.026625,-0.19835,0.0014479,-0.024323
0.19574,-0.0070323,0.039033,0.030718,0.16312,0.1599,-1.5983
0.19603,-0.024122,-0.034888,-0.0099015,-0.14272,-0.11465,-0.022259
0.19634,0.019358,0.12018,0.045377,0.10243,0.072932,0.7736
0.19706,-0.046561,0.027021,0.1139,-0.33029,-0.29117,1.1722
0.19742,0.014712,-0.011842,-0.055073,-0.026602,-0.094703,-0.19837
0.19743,0.050296,0.044293,0.015688,-0.23483,-0.15982,2.2428
0.20022,0.021548,0.085,-0.072602,0.19039,-0.0087165,1.6984
0.20051,-0.033931,-0.054845,0.072661,-0.2082,-0.20233,2.5153
0.20161,0.031907,0.10827,0.036776,0.059871,0.12441,0.78915
0.20299,-0.010414,0.04548,-0.032496,-0.05299,-0.17481,0.14907
0.203,0.090185,0.17404,-0.053075,0.40068,0.27673,-0.073688
0.20372,0.018928,-0.047131,0.019426,0.11461,-0.11496,0.45021
0.20439,-0.040904,-0.068162,-0.0018609,0.15502,-0.038699,2.0376
0.20578,0.073595,0.10294,0.041467,0.12819,0.20097,0.27809
0.20592,0.0030244,-0.13475,0.060634,-0.10789,-0.0087342,0.51528
0.20628,-0.0023412,0.029516,-0.0097844,0.034447,-0.013644,-0.25872
0.2065,0.0074484,-0.13217,0.11118,-0.13083,-0.047206,0.20896
0.20702,-0.018963,-0.068155,0.078678,-0.10705,-0.23034,1.4833
0.20819,-0.031126,-0.0001896,-0.038282,0.028167,0.18936,-0.38596
0.20855,-0.021769,0.035368,0.019296,0.1319,-0.13831,-0.26538
0.20884,-0.0086722,0.024513,-0.0066328,-0.050269,-0.092982,-0.33988
0.20987,-0.050775,-0.10434,0.051986,-0.061642,0.0049917,0.15512
0.20994,-0.0019435,-0.0051305,0.057993,-0.20549,-0.26942,0.39697
0.21023,0.017943,-0.02497,0.027204,-0.072679,-0.12783,-0.35498
0.21024,-0.0042542,0.029294,0.0083494,0.12076,-0.0009497,1.5448
0.21054,0.080347,0.068919,0.039045,0.079151,0.031239,0.81117
0.21126,-0.0029952,-0.064734,0.036781,-0.046907,-0.10617,0.42112
0.21163,0.0025891,-0.14722,0.12424,-0.25257,-0.27163,2.6944
0.21193,0.012409,-0.024733,0.049591,0.042813,0.070517,1.0445
0.21302,-0.038771,-0.16839,-0.0011587,0.35414,0.11581,1.2938
0.21332,-0.014844,-0.10233,0.12846,-0.23925,-0.13676,2.0318
0.21346,-0.020464,-0.020357,-0.055654,0.1769,0.036137,0.32222
0.21442,0.062768,0.084967,-0.0032468,0.19819,0.19322,0.44741
0.21471,0.048762,0.066624,0.021548,0.26058,0.14863,0.41732
0.21581,0.076903,0.069032,0.033957,-0.024384,-0.054787,1.4712
0.2161,0.030502,-0.015988,-0.075061,-0.052225,0.041683,1.7134
0.21653,0.0055229,0.12324,-0.022693,0.03877,-0.010624,0.13475
0.2172,0.044418,-0.057717,0.035504,0.024301,-0.073718,1.7872
0.21749,0.016529,-0.054068,0.049322,0.1439,0.15686,0.67914
0.21859,-0.011274,-0.033423,-0.049028,0.28862,0.078966,1.4866
0.21888,0.0067527,-0.12634,0.06495,-0.21953,-0.23606,2.6642
0.21983,0.036007,0.039566,-0.024685,0.28445,0.043045,0.094997
0.22027,0.029855,-0.07384,0.085557,0.091653,0.15201,0.59681
0.22048,-0.019722,-0.0033197,0.010672,-0.12133,0.0064783,-0.15366
0.22122,0.015739,0.0060999,0.052288,-0.12265,-0.13927,1.028
0.22166,0.025727,0.11436,-0.083321,0.23471,0.071099,1.288
0.22275,0.01602,-0.052385,-0.017336,0.20812,0.17161,-1.4677
0.22304,-0.038883,-0.095829,0.013791,-0.11939,-0.16514,0.20598
0.22305,0.0078143,0.018676,-0.062189,0.13137,0.14729,1.191
0.22414,-0.0039591,-0.02774,0.028392,0.086879,0.016564,-0.85198
0.22444,-0.0001558,-0.1017,0.13625,0.034155,0.14964,0.6515
0.22473,0.025489,0.010576,-0.016112,0.12222,-0.012262,1.4742
0.22546,0.0035875,0.030148,0.023704,-0.0909,-0.05549,0.19132
0.22583,0.062209,0.040248,0.046184,-0.052426,0.14305,0.72114
0.22613,0.036575,0.03796,-0.019106,0.36042,0.11323,0.69906
0.22685,0.017685,-0.020148,-0.0032587,0.038741,0.033621,-0.16288
0.22824,-0.028914,0.062419,0.027585,0.10892,0.1718,-0.79609
0.2303,0.017266,-0.10364,0.097533,0.095769,-0.004535,1.2277
0.23044,0.015597,0.040769,0.032689,-0.12959,-0.1393,0.77714
0.23069,0.043563,-0.067817,0.098326,-0.14837,-0.035969,1.838
0.23169,0.043091,0.087814,0.032078,-0.016958,-0.13722,1.8191
0.2319,-0.0040456,0.044296,-0.002488,0.081229,-0.092435,-0.026881
0.23241,0.026269,0.088091,-0.014824,-0.028415,0.069251,-0.29783
0.23264,-0.029135,-0.10663,0.0022313,0.14923,0.032377,0.58867
0.23329,0.017401,0.023675,-0.043606,0.073642,0.029916,-0.39222
0.23403,-0.010158,0.07452,-0.069927,0.22808,0.22818,-0.24607
0.23446,0.01378,0.13755,-0.1936,0.34715,0.15305,-1.158
0.23585,-0.014768,-0.031817,0.014541,-0.0065362,0.0039235,-0.7508
0.23586,0.0013023,-0.11464,0.19929,-0.30642,-0.042513,1.4775
0.236,-0.021528,-0.039473,0.096751,-0.14585,-0.14754,0.86568
0.23695,-0.022847,-0.081224,0.066283,-0.27007,-0.09,-0.10716
0.2371,0.0013471,-0.01199,-0.028296,0.17392,0.11093,0.057156
0.23834,0.024256,0.073699,-0.059887,0.14877,0.041609,-0.86898
0.23966,-0.018145,0.0069488,-0.0094569,-0.0008072,0.087873,-0.20214
0.24105,-0.045032,-0.078485,0.1181,-0.26712,-0.20147,0.9085
0.24127,0.043895,0.16195,-0.071914,0.083991,0.043779,0.25646
0.24471,0.015288,0.069199,-0.017327,-0.11038,-0.039562,-0.10647
0.24544,-0.025439,0.08951,-0.017845,0.2003,0.010856,0.46894
0.2461,-0.049746,-0.087586,0.026223,-0.12559,-0.038274,0.18545
0.24632,0.038397,0.055703,-0.005482,0.11047,-0.01783,0.011964
0.24727,-0.028084,-0.040851,0.014652,-0.004471,0.0056599,-0.7095
0.2482,0.005028,0.0052426,0.028011,-0.20821,-0.14874,-0.91921
0.24866,-0.0003247,0.12402,-0.092412,0.25454,0.12433,-1.2799
0.24991,0.018393,0.063123,0.026408,-0.056808,-0.098595,0.73335
0.25115,0.05886,0.14831,-0.012445,0.0002929,-0.076486,-0.67724
0.25254,-0.013397,-0.0062517,0.015567,-0.15633,-0.16961,0.21471
0.25386,-0.0015168,0.019546,-0.029601,-0.04608,0.039056,0.049008
0.25408,0.010511,0.0063269,-0.034802,0.22228,0.072629,0.17566
0.25437,0.0010822,-0.0085254,0.020073,-0.19746,-0.21544,1.4257
